customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
10,123,maida,2023-04-06,7,20,8,160
8,122,nutrella,2023-07-31,4,40,1,40
24,122,nutrella,2023-04-18,5,40,6,240
25,123,sugar,2023-04-23,7,50,10,500
10,123,besan,2023-06-18,9,52,7,364
30,122,dantkanti,2023-04-17,5,100,2,200
9,121,quaker oats,2023-07-21,3,212,7,1484
27,122,sugar,2023-07-10,4,50,6,300
7,123,refined oil,2023-08-12,7,110,4,440
27,122,dantkanti,2023-04-17,4,100,1,100
2,123,dantkanti,2023-03-06,7,100,10,1000
7,121,maida,2023-03-28,1,20,7,140
13,122,nutrella,2023-07-25,4,40,9,360
16,123,dantkanti,2023-03-12,7,100,10,1000
28,121,besan,2023-06-01,3,52,6,312
1,122,maida,2023-03-31,5,20,5,100
26,122,dantkanti,2023-07-15,6,100,6,600
12,121,maida,2023-03-05,3,20,3,60
2,123,clinic plus,2023-05-18,9,1.5,4,6.0
5,121,sugar,2023-06-07,1,50,3,150
4,121,besan,2023-03-11,3,52,1,52
28,121,maida,2023-08-19,3,20,6,120
4,123,besan,2023-05-08,7,52,4,208
26,121,sugar,2023-03-12,1,50,7,350
22,123,clinic plus,2023-05-30,7,1.5,6,9.0
21,122,besan,2023-04-19,6,52,5,260
30,121,quaker oats,2023-07-08,2,212,4,848
19,123,besan,2023-08-09,8,52,6,312
3,123,dantkanti,2023-08-07,8,100,10,1000
28,123,dantkanti,2023-03-14,7,100,6,600
6,121,maida,2023-05-13,3,20,5,100
28,122,nutrella,2023-04-04,4,40,3,120
21,122,maida,2023-07-30,5,20,8,160
2,123,refined oil,2023-08-10,9,110,6,660
16,122,refined oil,2023-04-09,5,110,5,550
9,122,clinic plus,2023-06-15,4,1.5,7,10.5
2,122,dantkanti,2023-08-06,6,100,8,800
3,121,besan,2023-06-06,2,52,5,260
11,121,clinic plus,2023-08-09,2,1.5,5,7.5
25,123,refined oil,2023-04-26,7,110,6,660
20,123,refined oil,2023-03-18,8,110,7,770
30,121,clinic plus,2023-04-07,2,1.5,2,3.0
23,122,dantkanti,2023-04-05,5,100,7,700
9,123,besan,2023-06-20,8,52,1,52
17,122,dantkanti,2023-04-08,5,100,10,1000
7,122,refined oil,2023-08-13,4,110,1,110
14,121,refined oil,2023-03-30,2,110,4,440
9,123,besan,2023-05-12,9,52,2,104
28,122,dantkanti,2023-06-22,6,100,2,200
20,121,quaker oats,2023-05-16,3,212,5,1060
1,123,quaker oats,2023-05-01,7,212,2,424
22,122,quaker oats,2023-03-03,6,212,8,1696
7,121,besan,2023-06-14,2,52,6,312
17,122,quaker oats,2023-03-29,6,212,1,212
29,123,maida,2023-03-30,9,20,5,100
13,122,nutrella,2023-05-09,4,40,9,360
17,123,clinic plus,2023-03-27,8,1.5,7,10.5
10,123,refined oil,2023-07-23,7,110,7,770
11,122,refined oil,2023-04-08,5,110,8,880
8,121,quaker oats,2023-05-08,2,212,9,1908
12,122,maida,2023-07-31,4,20,1,20
12,121,besan,2023-08-06,1,52,4,208
6,121,maida,2023-05-09,3,20,7,140
10,122,refined oil,2023-05-04,6,110,9,990
5,123,maida,2023-03-13,9,20,6,120
22,121,dantkanti,2023-05-28,2,100,3,300
11,121,sugar,2023-06-05,1,50,5,250
10,121,maida,2023-03-10,1,20,2,40
22,122,refined oil,2023-04-02,6,110,10,1100
28,121,dantkanti,2023-03-22,1,100,4,400
13,123,clinic plus,2023-03-06,9,1.5,2,3.0
30,122,nutrella,2023-08-06,5,40,5,200
9,121,clinic plus,2023-08-04,1,1.5,4,6.0
10,122,quaker oats,2023-06-01,6,212,8,1696
5,123,besan,2023-05-31,8,52,9,468
25,121,clinic plus,2023-06-04,2,1.5,7,10.5
21,121,refined oil,2023-03-21,2,110,5,550
13,122,nutrella,2023-05-02,5,40,8,320
8,122,nutrella,2023-04-15,5,40,9,360
25,121,besan,2023-04-26,2,52,3,156
25,121,sugar,2023-07-16,3,50,4,200
10,122,refined oil,2023-06-11,6,110,4,440
17,122,quaker oats,2023-04-07,4,212,3,636
13,122,refined oil,2023-07-11,5,110,9,990
5,122,nutrella,2023-03-30,4,40,2,80
11,123,quaker oats,2023-03-31,9,212,9,1908
4,121,nutrella,2023-03-03,3,40,6,240
20,121,sugar,2023-04-30,2,50,3,150
5,122,clinic plus,2023-05-20,6,1.5,9,13.5
12,121,refined oil,2023-05-11,3,110,2,220
2,123,clinic plus,2023-04-28,7,1.5,7,10.5
10,121,besan,2023-05-03,2,52,8,416
17,122,nutrella,2023-05-16,5,40,6,240
4,121,besan,2023-04-19,1,52,7,364
6,122,refined oil,2023-04-19,6,110,1,110
23,121,dantkanti,2023-04-28,2,100,9,900
15,122,maida,2023-08-09,5,20,5,100
3,123,besan,2023-05-30,8,52,1,52
17,121,refined oil,2023-05-09,2,110,6,660
26,121,sugar,2023-06-25,1,50,3,150
28,121,clinic plus,2023-04-21,3,1.5,5,7.5
16,122,nutrella,2023-04-08,4,40,4,160
26,123,besan,2023-06-06,7,52,1,52
15,122,clinic plus,2023-04-13,6,1.5,10,15.0
3,121,besan,2023-04-18,2,52,8,416
3,123,nutrella,2023-03-22,8,40,7,280
1,122,besan,2023-05-15,4,52,5,260
28,122,clinic plus,2023-07-21,4,1.5,8,12.0
11,122,besan,2023-06-30,5,52,1,52
30,123,besan,2023-06-27,7,52,3,156
24,123,quaker oats,2023-03-18,7,212,8,1696
3,122,besan,2023-03-27,5,52,1,52
9,122,refined oil,2023-07-31,5,110,1,110
24,122,nutrella,2023-04-26,6,40,2,80
12,123,maida,2023-06-23,8,20,3,60
21,123,refined oil,2023-06-29,7,110,10,1100
25,121,dantkanti,2023-07-02,2,100,5,500
19,123,nutrella,2023-08-18,7,40,6,240
7,122,maida,2023-05-05,5,20,8,160
23,122,quaker oats,2023-07-24,5,212,9,1908
14,122,refined oil,2023-03-31,4,110,1,110
27,121,sugar,2023-08-09,3,50,1,50
8,121,clinic plus,2023-06-16,2,1.5,3,4.5
23,121,refined oil,2023-06-12,3,110,2,220
24,121,maida,2023-08-10,3,20,9,180
1,122,maida,2023-07-18,6,20,2,40
11,123,besan,2023-04-09,8,52,5,260
14,121,maida,2023-05-26,3,20,6,120
8,122,nutrella,2023-06-25,5,40,9,360
21,123,dantkanti,2023-03-07,8,100,8,800
10,122,refined oil,2023-07-17,5,110,6,660
6,121,dantkanti,2023-06-17,1,100,9,900
7,123,sugar,2023-06-10,9,50,2,100
22,121,nutrella,2023-07-02,1,40,10,400
28,121,nutrella,2023-04-01,2,40,9,360
16,122,refined oil,2023-03-07,6,110,6,660
30,121,quaker oats,2023-06-13,3,212,10,2120
6,122,sugar,2023-06-05,6,50,6,300
9,121,nutrella,2023-06-25,3,40,10,400
4,121,besan,2023-04-28,1,52,2,104
21,121,maida,2023-05-07,2,20,6,120
1,123,refined oil,2023-06-13,8,110,4,440
20,122,besan,2023-03-16,5,52,4,208
27,121,quaker oats,2023-08-02,3,212,10,2120
25,121,nutrella,2023-03-06,3,40,2,80
3,122,sugar,2023-03-08,5,50,3,150
30,123,quaker oats,2023-03-11,9,212,2,424
10,123,dantkanti,2023-03-15,9,100,2,200
19,121,maida,2023-04-13,2,20,10,200
1,123,maida,2023-06-13,9,20,7,140
29,123,maida,2023-07-10,8,20,8,160
27,121,dantkanti,2023-05-02,1,100,9,900
16,122,besan,2023-06-13,5,52,7,364
2,123,sugar,2023-04-06,8,50,9,450
12,123,refined oil,2023-04-04,8,110,6,660
27,123,refined oil,2023-06-07,8,110,3,330
6,122,nutrella,2023-05-05,6,40,1,40
25,123,refined oil,2023-03-21,9,110,7,770
19,121,quaker oats,2023-03-25,2,212,8,1696
25,123,nutrella,2023-04-05,8,40,2,80
20,122,dantkanti,2023-04-29,5,100,6,600
8,121,besan,2023-04-12,3,52,4,208
8,123,dantkanti,2023-07-06,7,100,3,300
24,123,quaker oats,2023-05-17,7,212,4,848
22,123,refined oil,2023-05-16,7,110,5,550
1,122,sugar,2023-08-19,6,50,9,450
14,121,sugar,2023-04-22,1,50,5,250
13,121,sugar,2023-04-24,3,50,8,400
6,123,maida,2023-08-20,9,20,4,80
12,122,nutrella,2023-05-22,6,40,1,40
3,123,besan,2023-03-14,9,52,8,416
16,123,quaker oats,2023-07-19,8,212,8,1696
3,121,quaker oats,2023-06-03,1,212,7,1484
26,122,maida,2023-05-11,6,20,10,200
24,121,clinic plus,2023-04-19,2,1.5,1,1.5
15,122,quaker oats,2023-04-13,4,212,6,1272
14,122,maida,2023-03-26,6,20,10,200
23,123,refined oil,2023-03-29,8,110,3,330
30,123,besan,2023-04-11,9,52,6,312
21,122,besan,2023-08-15,4,52,10,520
25,123,maida,2023-08-17,8,20,4,80
20,122,sugar,2023-07-06,5,50,2,100
23,121,quaker oats,2023-06-13,3,212,2,424
28,123,clinic plus,2023-08-04,7,1.5,5,7.5
16,121,clinic plus,2023-04-25,1,1.5,4,6.0
24,121,dantkanti,2023-03-10,1,100,6,600
28,121,besan,2023-08-19,1,52,5,260
30,122,refined oil,2023-07-17,5,110,2,220
3,122,dantkanti,2023-06-11,6,100,1,100
22,121,refined oil,2023-08-10,2,110,7,770
15,123,clinic plus,2023-06-23,9,1.5,4,6.0
27,122,quaker oats,2023-05-09,4,212,1,212
10,122,quaker oats,2023-03-20,6,212,6,1272
4,121,refined oil,2023-06-22,2,110,4,440
24,122,clinic plus,2023-04-28,5,1.5,1,1.5
6,121,nutrella,2023-07-17,2,40,9,360
18,121,maida,2023-07-16,2,20,5,100
17,123,refined oil,2023-07-27,9,110,5,550
29,123,refined oil,2023-04-29,7,110,5,550
26,121,clinic plus,2023-07-14,1,1.5,9,13.5
6,121,nutrella,2023-08-04,3,40,6,240
9,121,clinic plus,2023-05-05,2,1.5,6,9.0
2,123,dantkanti,2023-08-08,8,100,5,500
12,123,dantkanti,2023-03-25,8,100,1,100
17,121,sugar,2023-06-03,3,50,10,500
30,123,sugar,2023-08-07,9,50,10,500
25,122,nutrella,2023-05-15,5,40,8,320
9,123,quaker oats,2023-06-15,9,212,1,212
7,123,besan,2023-08-11,9,52,7,364
27,122,dantkanti,2023-05-31,6,100,6,600
30,121,nutrella,2023-04-25,2,40,2,80
30,121,maida,2023-03-13,2,20,3,60
24,123,clinic plus,2023-03-13,9,1.5,3,4.5
18,123,quaker oats,2023-05-19,7,212,2,424
21,123,quaker oats,2023-05-02,7,212,8,1696
25,123,dantkanti,2023-05-13,8,100,8,800
8,122,dantkanti,2023-04-17,4,100,9,900
29,121,refined oil,2023-03-24,2,110,4,440
6,123,clinic plus,2023-07-05,9,1.5,3,4.5
19,123,quaker oats,2023-05-02,9,212,8,1696
21,121,quaker oats,2023-07-20,3,212,1,212
24,122,sugar,2023-03-11,4,50,4,200
7,122,besan,2023-06-24,4,52,2,104
27,122,quaker oats,2023-06-03,4,212,3,636
15,122,dantkanti,2023-05-02,5,100,9,900
18,121,quaker oats,2023-07-04,3,212,9,1908
3,123,besan,2023-04-22,8,52,5,260
4,123,nutrella,2023-04-12,8,40,1,40
23,122,clinic plus,2023-07-25,5,1.5,4,6.0
27,123,clinic plus,2023-03-19,7,1.5,2,3.0
12,122,besan,2023-04-11,4,52,5,260
9,123,maida,2023-03-04,9,20,8,160
21,122,nutrella,2023-05-21,5,40,6,240
18,122,dantkanti,2023-05-10,6,100,4,400
7,122,clinic plus,2023-04-04,6,1.5,3,4.5
1,121,maida,2023-07-29,1,20,8,160
12,121,dantkanti,2023-08-02,1,100,2,200
28,122,besan,2023-06-15,5,52,7,364
23,121,clinic plus,2023-06-23,2,1.5,9,13.5
16,122,sugar,2023-06-20,5,50,6,300
22,122,sugar,2023-03-25,4,50,6,300
16,123,sugar,2023-03-24,8,50,9,450
2,122,refined oil,2023-03-16,4,110,1,110
9,122,dantkanti,2023-03-23,4,100,5,500
25,122,dantkanti,2023-06-24,6,100,4,400
3,122,dantkanti,2023-07-01,6,100,4,400
9,121,maida,2023-06-04,2,20,6,120
8,121,clinic plus,2023-04-26,3,1.5,5,7.5
10,121,sugar,2023-03-03,2,50,4,200
9,122,quaker oats,2023-04-09,6,212,1,212
7,123,maida,2023-06-06,8,20,3,60
6,121,quaker oats,2023-07-13,3,212,3,636
25,123,refined oil,2023-05-21,9,110,1,110
30,121,clinic plus,2023-07-23,3,1.5,1,1.5
20,123,refined oil,2023-04-20,8,110,10,1100
5,121,refined oil,2023-04-13,3,110,7,770
16,123,clinic plus,2023-06-24,7,1.5,2,3.0
15,122,nutrella,2023-05-16,5,40,2,80
22,121,quaker oats,2023-06-07,2,212,4,848
21,122,quaker oats,2023-04-25,5,212,5,1060
14,123,nutrella,2023-05-01,9,40,6,240
25,121,maida,2023-03-28,3,20,10,200
10,123,besan,2023-06-13,9,52,2,104
11,121,nutrella,2023-03-16,3,40,1,40
14,122,besan,2023-03-31,4,52,8,416
25,121,clinic plus,2023-08-15,2,1.5,7,10.5
6,123,dantkanti,2023-05-12,7,100,8,800
20,121,sugar,2023-07-24,3,50,8,400
20,123,clinic plus,2023-03-11,9,1.5,4,6.0
2,123,refined oil,2023-04-23,8,110,6,660
4,121,sugar,2023-03-27,1,50,10,500
20,122,besan,2023-03-20,4,52,1,52
2,123,dantkanti,2023-06-23,9,100,9,900
27,121,refined oil,2023-07-23,3,110,9,990
10,121,maida,2023-05-05,1,20,10,200
27,122,clinic plus,2023-07-14,4,1.5,7,10.5
3,123,sugar,2023-03-25,8,50,3,150
10,122,sugar,2023-05-17,4,50,2,100
30,123,maida,2023-05-04,7,20,6,120
5,121,besan,2023-03-12,1,52,7,364
2,123,nutrella,2023-07-07,9,40,3,120
27,123,sugar,2023-08-01,9,50,9,450
21,122,sugar,2023-04-28,5,50,5,250
27,122,sugar,2023-04-23,6,50,1,50
19,123,clinic plus,2023-07-09,8,1.5,1,1.5
20,121,quaker oats,2023-03-20,3,212,2,424
2,123,nutrella,2023-08-20,9,40,3,120
5,121,sugar,2023-08-01,2,50,5,250
5,122,maida,2023-07-11,5,20,4,80
28,122,dantkanti,2023-08-18,5,100,9,900
6,122,besan,2023-06-14,5,52,6,312
23,123,dantkanti,2023-08-13,9,100,10,1000
15,122,quaker oats,2023-05-20,6,212,5,1060
16,121,maida,2023-07-14,3,20,10,200
13,123,clinic plus,2023-06-14,9,1.5,8,12.0
12,122,clinic plus,2023-08-15,5,1.5,10,15.0
19,123,refined oil,2023-03-13,8,110,7,770
25,121,clinic plus,2023-05-20,2,1.5,7,10.5
23,122,refined oil,2023-07-29,5,110,2,220
14,122,dantkanti,2023-03-22,4,100,9,900
5,123,clinic plus,2023-05-31,9,1.5,7,10.5
19,122,nutrella,2023-05-30,5,40,10,400
21,123,nutrella,2023-08-13,8,40,10,400
23,121,nutrella,2023-06-26,1,40,4,160
21,122,sugar,2023-03-06,6,50,6,300
17,122,besan,2023-07-18,5,52,5,260
22,123,nutrella,2023-07-21,7,40,4,160
5,122,quaker oats,2023-06-30,6,212,5,1060
11,121,quaker oats,2023-07-13,3,212,2,424
30,121,dantkanti,2023-04-07,3,100,6,600
7,123,maida,2023-04-12,9,20,2,40
16,121,clinic plus,2023-04-17,3,1.5,8,12.0
23,121,nutrella,2023-03-05,2,40,1,40
22,121,clinic plus,2023-05-14,3,1.5,9,13.5
27,121,dantkanti,2023-04-19,2,100,1,100
16,122,sugar,2023-07-11,5,50,2,100
13,123,maida,2023-07-26,8,20,9,180
26,121,besan,2023-05-04,1,52,8,416
24,123,maida,2023-07-04,8,20,10,200
19,123,nutrella,2023-06-27,7,40,9,360
20,123,clinic plus,2023-05-21,8,1.5,6,9.0
1,122,nutrella,2023-07-30,5,40,7,280
13,122,clinic plus,2023-04-29,4,1.5,2,3.0
9,123,besan,2023-08-06,9,52,1,52
1,122,besan,2023-04-07,4,52,1,52
16,122,nutrella,2023-06-09,6,40,4,160
18,122,nutrella,2023-07-21,6,40,4,160
24,123,clinic plus,2023-04-26,8,1.5,8,12.0
19,121,nutrella,2023-06-29,1,40,5,200
4,123,quaker oats,2023-07-07,7,212,1,212
19,123,dantkanti,2023-06-01,8,100,10,1000
1,123,quaker oats,2023-08-16,8,212,1,212
29,121,refined oil,2023-06-24,2,110,9,990
11,122,sugar,2023-06-04,5,50,8,400
5,123,refined oil,2023-05-11,7,110,3,330
18,122,clinic plus,2023-05-12,4,1.5,4,6.0
16,122,refined oil,2023-05-22,5,110,5,550
3,122,clinic plus,2023-05-13,4,1.5,1,1.5
24,122,dantkanti,2023-03-22,6,100,1,100
11,122,nutrella,2023-07-09,6,40,8,320
24,122,clinic plus,2023-04-18,4,1.5,6,9.0
25,123,besan,2023-08-07,9,52,2,104
6,123,maida,2023-06-12,7,20,8,160
12,121,sugar,2023-05-08,2,50,10,500
2,122,maida,2023-03-28,6,20,4,80
16,122,maida,2023-07-04,5,20,3,60
16,123,sugar,2023-08-15,8,50,7,350
20,122,nutrella,2023-05-31,4,40,9,360
7,121,refined oil,2023-04-19,2,110,3,330
22,122,nutrella,2023-03-17,5,40,10,400
29,123,quaker oats,2023-07-28,8,212,6,1272
1,122,nutrella,2023-06-30,5,40,4,160
15,123,maida,2023-03-13,9,20,8,160
17,122,sugar,2023-05-02,6,50,6,300
17,121,sugar,2023-04-04,3,50,3,150
17,121,nutrella,2023-07-16,3,40,6,240
28,121,sugar,2023-04-30,1,50,7,350
6,123,nutrella,2023-07-28,7,40,10,400
26,122,sugar,2023-03-17,6,50,10,500
8,123,sugar,2023-03-25,8,50,8,400
12,122,nutrella,2023-08-08,6,40,8,320
12,123,dantkanti,2023-08-03,8,100,9,900
14,123,nutrella,2023-06-01,8,40,3,120
4,123,besan,2023-07-19,8,52,2,104
6,121,refined oil,2023-05-28,1,110,1,110
28,123,refined oil,2023-03-23,7,110,7,770
2,122,maida,2023-08-07,6,20,5,100
6,122,nutrella,2023-05-22,5,40,5,200
12,123,besan,2023-04-06,7,52,3,156
14,123,refined oil,2023-04-14,9,110,10,1100
19,121,quaker oats,2023-05-30,1,212,2,424
4,123,quaker oats,2023-07-23,9,212,8,1696
20,121,dantkanti,2023-03-29,1,100,5,500
23,123,sugar,2023-05-01,9,50,5,250
6,123,refined oil,2023-07-14,8,110,2,220
26,122,besan,2023-03-13,5,52,2,104
29,123,maida,2023-07-14,9,20,10,200
1,123,clinic plus,2023-03-12,7,1.5,1,1.5
14,122,refined oil,2023-03-24,5,110,6,660
18,122,dantkanti,2023-03-07,6,100,10,1000
3,123,nutrella,2023-03-31,8,40,9,360
28,121,dantkanti,2023-04-10,1,100,3,300
28,122,quaker oats,2023-05-05,6,212,8,1696
21,121,quaker oats,2023-05-17,1,212,4,848
18,121,besan,2023-08-06,2,52,6,312
6,122,nutrella,2023-05-29,6,40,6,240
6,123,quaker oats,2023-03-24,8,212,4,848
16,123,nutrella,2023-06-16,9,40,4,160
8,123,besan,2023-08-10,7,52,8,416
20,122,quaker oats,2023-06-18,4,212,1,212
25,121,besan,2023-04-14,3,52,2,104
2,122,nutrella,2023-04-20,6,40,10,400
23,122,maida,2023-07-18,4,20,10,200
6,121,nutrella,2023-07-27,1,40,6,240
7,121,besan,2023-08-16,2,52,3,156
28,123,clinic plus,2023-03-19,7,1.5,3,4.5
4,123,maida,2023-04-03,7,20,4,80
4,123,maida,2023-05-09,7,20,1,20
13,121,sugar,2023-07-09,3,50,1,50
9,121,refined oil,2023-08-19,3,110,10,1100
17,122,maida,2023-03-21,6,20,3,60
5,123,sugar,2023-06-09,8,50,9,450
10,123,besan,2023-03-14,7,52,2,104
18,121,nutrella,2023-06-26,2,40,9,360
14,123,nutrella,2023-06-11,9,40,4,160
20,121,refined oil,2023-06-09,3,110,1,110
10,121,maida,2023-07-23,2,20,9,180
19,123,dantkanti,2023-07-05,8,100,6,600
11,121,clinic plus,2023-06-25,2,1.5,3,4.5
6,123,nutrella,2023-04-03,9,40,4,160
16,123,dantkanti,2023-06-27,9,100,1,100
19,123,refined oil,2023-06-08,7,110,1,110
28,123,dantkanti,2023-08-03,8,100,9,900
8,123,quaker oats,2023-07-12,7,212,6,1272
7,121,sugar,2023-04-10,3,50,8,400
14,121,nutrella,2023-04-21,1,40,2,80
21,123,besan,2023-04-28,7,52,9,468
4,123,sugar,2023-07-14,8,50,5,250
17,121,dantkanti,2023-06-17,2,100,9,900
28,122,quaker oats,2023-08-12,4,212,9,1908
15,123,clinic plus,2023-03-16,7,1.5,1,1.5
10,122,maida,2023-08-02,4,20,3,60
21,123,besan,2023-05-24,9,52,9,468
13,123,refined oil,2023-06-27,9,110,10,1100
3,121,sugar,2023-06-21,3,50,8,400
28,123,refined oil,2023-06-09,8,110,9,990
17,123,dantkanti,2023-06-04,9,100,10,1000
16,121,maida,2023-06-06,2,20,10,200
11,122,quaker oats,2023-08-15,4,212,6,1272
18,123,quaker oats,2023-07-17,8,212,9,1908
1,122,refined oil,2023-03-20,6,110,4,440
10,122,sugar,2023-07-12,5,50,2,100
26,121,nutrella,2023-04-04,3,40,3,120
11,122,besan,2023-04-25,6,52,5,260
20,121,refined oil,2023-04-20,1,110,9,990
22,123,nutrella,2023-07-18,9,40,10,400
18,123,quaker oats,2023-06-09,8,212,1,212
10,121,refined oil,2023-03-07,2,110,9,990
21,121,maida,2023-06-23,3,20,7,140
17,123,refined oil,2023-06-25,8,110,6,660
6,121,refined oil,2023-06-17,1,110,8,880
4,123,maida,2023-03-31,7,20,1,20
10,122,nutrella,2023-07-14,4,40,5,200
25,121,maida,2023-03-13,1,20,8,160
18,122,besan,2023-03-18,4,52,3,156
21,121,refined oil,2023-04-07,1,110,5,550
13,123,nutrella,2023-07-17,8,40,5,200
17,121,clinic plus,2023-06-03,2,1.5,5,7.5
22,123,besan,2023-08-06,7,52,9,468
14,123,clinic plus,2023-05-23,7,1.5,8,12.0
20,123,clinic plus,2023-04-17,7,1.5,8,12.0
11,121,sugar,2023-04-23,1,50,7,350
12,121,nutrella,2023-03-04,3,40,7,280
1,122,maida,2023-08-05,4,20,6,120
6,122,dantkanti,2023-08-13,6,100,2,200
24,121,clinic plus,2023-06-01,2,1.5,3,4.5
3,121,quaker oats,2023-06-02,1,212,5,1060
3,123,besan,2023-06-30,9,52,1,52
24,123,quaker oats,2023-08-07,8,212,4,848
25,122,dantkanti,2023-05-03,4,100,6,600
23,122,quaker oats,2023-06-19,4,212,6,1272
12,121,maida,2023-04-01,1,20,1,20
22,123,refined oil,2023-03-07,7,110,2,220
29,123,nutrella,2023-04-04,9,40,3,120
25,123,clinic plus,2023-08-18,7,1.5,6,9.0
17,121,maida,2023-08-19,3,20,3,60
2,122,nutrella,2023-06-30,4,40,4,160
2,121,refined oil,2023-06-26,2,110,9,990
3,123,besan,2023-03-16,8,52,5,260
1,123,sugar,2023-03-20,7,50,3,150
30,121,clinic plus,2023-07-31,3,1.5,2,3.0
4,122,besan,2023-07-02,6,52,2,104
29,123,refined oil,2023-08-19,9,110,4,440
5,123,besan,2023-03-08,7,52,8,416
9,122,sugar,2023-03-13,5,50,5,250
9,123,maida,2023-05-06,7,20,6,120
5,122,clinic plus,2023-03-10,4,1.5,5,7.5
3,121,maida,2023-06-08,3,20,10,200
6,123,quaker oats,2023-05-14,8,212,6,1272
13,122,quaker oats,2023-06-29,6,212,3,636
21,121,clinic plus,2023-07-12,1,1.5,6,9.0
2,122,sugar,2023-03-18,4,50,3,150
6,122,quaker oats,2023-08-17,4,212,8,1696
19,121,besan,2023-04-30,2,52,8,416
4,123,refined oil,2023-06-07,8,110,3,330
20,121,nutrella,2023-07-08,2,40,5,200
4,121,quaker oats,2023-06-18,2,212,7,1484
27,121,nutrella,2023-03-06,2,40,1,40
9,121,quaker oats,2023-06-25,1,212,2,424
23,121,clinic plus,2023-04-18,3,1.5,4,6.0
3,121,nutrella,2023-05-14,3,40,3,120
18,123,maida,2023-06-21,8,20,9,180
15,122,nutrella,2023-03-08,5,40,4,160
16,121,besan,2023-05-09,3,52,2,104
25,122,quaker oats,2023-07-25,5,212,6,1272
13,122,quaker oats,2023-07-12,6,212,10,2120
24,121,sugar,2023-05-14,1,50,9,450
19,123,sugar,2023-07-21,9,50,5,250
27,122,clinic plus,2023-06-23,4,1.5,7,10.5
23,121,refined oil,2023-03-24,3,110,6,660
11,121,sugar,2023-06-18,2,50,1,50
17,123,maida,2023-04-14,9,20,10,200
7,122,sugar,2023-07-09,5,50,8,400
29,122,refined oil,2023-04-05,4,110,5,550
30,123,clinic plus,2023-07-27,9,1.5,9,13.5
27,121,besan,2023-06-16,1,52,5,260
28,123,quaker oats,2023-08-16,9,212,6,1272
27,123,besan,2023-07-22,9,52,1,52
5,121,quaker oats,2023-03-21,2,212,4,848
23,122,clinic plus,2023-06-03,4,1.5,2,3.0
28,121,maida,2023-03-04,1,20,5,100
14,123,sugar,2023-04-23,8,50,1,50
29,122,sugar,2023-08-11,5,50,6,300
29,121,quaker oats,2023-07-01,3,212,6,1272
5,123,nutrella,2023-06-15,9,40,8,320
16,122,clinic plus,2023-06-29,4,1.5,4,6.0
14,122,refined oil,2023-03-03,4,110,8,880
7,121,clinic plus,2023-08-08,2,1.5,5,7.5
15,122,maida,2023-05-23,6,20,1,20
26,122,besan,2023-04-27,6,52,10,520
4,122,sugar,2023-07-13,5,50,8,400
11,123,dantkanti,2023-05-01,7,100,7,700
4,121,besan,2023-06-03,2,52,2,104
27,123,sugar,2023-07-25,8,50,4,200
3,121,dantkanti,2023-06-12,3,100,9,900
6,123,sugar,2023-05-20,9,50,4,200
6,121,sugar,2023-05-02,1,50,5,250
19,122,quaker oats,2023-08-02,4,212,2,424
30,121,refined oil,2023-06-07,2,110,4,440
24,122,nutrella,2023-06-21,5,40,10,400
3,123,quaker oats,2023-04-24,7,212,4,848
1,122,quaker oats,2023-04-24,5,212,5,1060
25,123,refined oil,2023-06-28,7,110,5,550
24,123,quaker oats,2023-08-06,7,212,4,848
5,121,maida,2023-06-29,1,20,3,60
24,122,dantkanti,2023-07-23,5,100,3,300
23,122,nutrella,2023-03-30,4,40,6,240
17,123,sugar,2023-03-27,8,50,1,50
10,123,maida,2023-04-29,8,20,9,180
23,122,besan,2023-05-16,6,52,9,468
24,122,quaker oats,2023-04-05,5,212,10,2120
7,122,nutrella,2023-03-16,5,40,2,80
4,122,quaker oats,2023-05-15,6,212,9,1908
10,121,refined oil,2023-05-08,1,110,3,330
17,121,dantkanti,2023-05-04,1,100,7,700
12,123,nutrella,2023-05-19,7,40,3,120
11,123,clinic plus,2023-05-04,7,1.5,3,4.5
24,122,nutrella,2023-06-23,6,40,7,280
2,123,refined oil,2023-04-13,7,110,7,770
3,122,refined oil,2023-07-18,4,110,1,110
18,122,nutrella,2023-05-11,6,40,5,200
18,122,clinic plus,2023-03-08,4,1.5,2,3.0
6,123,maida,2023-03-18,7,20,2,40
15,121,quaker oats,2023-05-12,1,212,1,212
12,122,refined oil,2023-04-19,5,110,6,660
3,121,maida,2023-08-13,1,20,8,160
25,122,maida,2023-08-09,6,20,8,160
9,122,besan,2023-06-19,6,52,6,312
7,122,clinic plus,2023-05-20,5,1.5,1,1.5
2,123,sugar,2023-04-06,8,50,5,250
28,123,sugar,2023-07-15,7,50,2,100
11,121,sugar,2023-04-07,2,50,1,50
5,122,dantkanti,2023-03-29,6,100,10,1000
28,122,quaker oats,2023-05-27,5,212,5,1060
1,123,clinic plus,2023-04-17,7,1.5,9,13.5
19,121,refined oil,2023-05-03,1,110,8,880
3,122,quaker oats,2023-08-12,6,212,9,1908
16,121,nutrella,2023-07-21,2,40,7,280
14,122,dantkanti,2023-05-03,6,100,6,600
29,123,nutrella,2023-07-12,7,40,2,80
21,123,refined oil,2023-05-31,8,110,1,110
26,121,besan,2023-07-31,3,52,4,208
7,121,maida,2023-08-15,2,20,7,140
2,123,sugar,2023-04-08,9,50,1,50
